FIPSCode,FIPS_2Digit,State,JurisdictionName,D1a,D1Comments,D2a,D2b,D2c,D2d_Other,D2d,D2e,D2f,D2g_Other,D2g,D2Comments,D3a,D3Comments,D4a,D4b,D4c,D4d,D4e,D4f,D4Comments,D5,D5Comments,string_field_27,int64_field_28,int64_field_29,string_field_30
2302761210,23,ME,PROSPECT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,12,None,1,0,2,3,4,2, ,1, ,,,,
2302766565,23,ME,SEARSMONT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,17,None,0,0,0,3,10,4, ,3, ,,,,
2302766635,23,ME,SEARSPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,0,0,0,0,6, ,5, ,,,,
2302774475,23,ME,STOCKTON SPRINGS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,1,1,0,5, ,5, ,,,,
2302775525,23,ME,SWANVILLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,0,4,0,3, ,2, ,,,,
2302777625,23,ME,TROY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,0,3,2,3,1, ,2, ,,,,
2302778255,23,ME,UNITY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,12,None,0,0,1,7,4,0, ,2, ,,,,
2302779480,23,ME,WALDO,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,22,None,0,0,6,9,5,2, ,3, ,,,,
2302900380,23,ME,ADDISON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,0,2,3,2, ,4, ,,,,
2302900660,23,ME,ALEXANDER,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,2,2,0,0, ,3, ,,,,
2302902480,23,ME,BAILEYVILLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,2,1,1, ,6, ,,,,
2302902970,23,ME,BARING PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,0,1,2, ,4, ,,,,
2302903670,23,ME,BEALS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,1,1,3,3, ,5, ,,,,
2302903810,23,ME,BEDDINGTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,2,1,0, ,4, ,,,,
2302909585,23,ME,CALAIS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,0,1,1,2,2, ,3, ,,,,
2302912175,23,ME,CHARLOTTE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,1,2,0, ,1, ,,,,
2302912455,23,ME,CHERRYFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,0,2,4,2, ,2, ,,,,
2302913750,23,ME,COLUMBIA,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,1,2,0, ,5, ,,,,
2302913820,23,ME,COLUMBIA FALLS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,1,3,0, ,2, ,,,,
2302914100,23,ME,COOPER,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,0,0,4,1,0, ,4, ,,,,
2302914940,23,ME,CRAWFORD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,1,2,1, ,3, ,,,,
2302915920,23,ME,CUTLER,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,13,None,0,0,2,8,3,0, ,2, ,,,,
2302916410,23,ME,DANFORTH,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,1,1,2,0, ,4, ,,,,
2302916865,23,ME,DEBLOIS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,1,0,2,0, ,3, ,,,,
2302917355,23,ME,DENNYSVILLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,0,3,4,1, ,4, ,,,,
2302920960,23,ME,EAST MACHIAS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,12,None,0,0,5,5,0,2, ,2, ,,,,
2302921730,23,ME,EASTPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,0,2,4,1, ,4, ,,,,
2302928660,23,ME,GRAND LAKE STREAM PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,0,2,1, ,5, ,,,,
2302931530,23,ME,HARRINGTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,5,2,1,0, ,1, ,,,,
2302935905,23,ME,JONESBORO,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,0,5,2,3, ,2, ,,,,
2302941610,23,ME,LUBEC,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,0,3,1,1,0, ,2, ,,,,
2302941960,23,ME,MACHIAS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,4,0,0, ,5, ,,,,
2302942100,23,ME,MACHIASPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,3,2,4,1, ,6, ,,,,
2302944760,23,ME,MEDDYBEMPS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,3,0,1, ,5, ,,,,
2302945600,23,ME,MILBRIDGE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,15,None,0,0,5,7,1,2, ,3, ,,,,
2302951375,23,ME,NORTHFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,0,0,4,4,1, ,2, ,,,,
2302957090,23,ME,PLEASANT POINT VOTING D,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,4,0,0, ,4, ,,,,
2302957780,23,ME,PEMBROKE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,1,1,2, ,3, ,,,,
2302958165,23,ME,PERRY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,1,2,0, ,2, ,,,,
2302963275,23,ME,ROBBINSTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,0,0,5,1,0, ,4, ,,,,
2302963940,23,ME,ROQUE BLUFFS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,0,0,0,-99999,-999999: Data Not Available,-99999,,,,
2302974125,23,ME,STEUBEN,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,5,5,0,0, ,4, ,,,,
2302975770,23,ME,TALMADGE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,1,0,1,1, ,5, ,,,,
2302976895,23,ME,TOPSFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,0,0,1,4,0, ,2, ,,,,
2302978675,23,ME,VANCEBORO,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,0,4,0, ,5, ,,,,
2302979375,23,ME,WAITE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,0,0,0,-99999,-999999: Data Not Available,-99999,,,,
2302981685,23,ME,WESLEY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,0,2,2,0, ,1, ,,,,
2302985290,23,ME,WHITNEYVILLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,0,0,1,2,0, ,4, ,,,,
2303100275,23,ME,ACTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,11,None,0,0,0,4,4,3, ,2, ,,,,
2303100730,23,ME,ALFRED,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,14,None,0,0,0,3,8,3, ,2, ,,,,
2303101605,23,ME,ARUNDEL,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,17,None,0,0,0,6,8,3, ,3, ,,,,
2303109410,23,ME,BUXTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,20,None,0,0,0,7,6,7, ,4, ,,,,
2303114485,23,ME,CORNISH,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,0,0,0,5,0, ,3, ,,,,
2303116725,23,ME,DAYTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,0,0,1,3,1, ,3, ,,,,
2303122955,23,ME,ELIOT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,36,None,0,0,0,9,10,17, ,3, ,,,,
2303136535,23,ME,KENNEBUNK,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,32,None,0,0,3,25,2,2, ,5, ,,,,
2303137270,23,ME,KITTERY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,15,None,0,0,0,3,5,7, ,2, ,,,,
2303138425,23,ME,LEBANON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,15,None,0,0,0,5,5,5, ,3, ,,,,
2303139195,23,ME,LIMERICK,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18,None,0,0,1,6,5,6, ,3, ,,,,
2303141750,23,ME,LYMAN,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,12,None,0,0,0,7,2,3, ,2, ,,,,
2303148750,23,ME,NEWFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,0,1,4,2, ,3, ,,,,
2303150325,23,ME,NORTH BERWICK,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,25,None,0,0,4,10,7,4, ,5, ,,,,
2303154980,23,ME,OGUNQUIT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,0,2,0,6, ,2, ,,,,
2303155085,23,ME,OLD TOWN,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18,None,0,0,0,0,3,15, ,3, ,,,,
2303156870,23,ME,PARSONSFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,0,1,7,0, ,2, ,,,,
2303164675,23,ME,SACO,7,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,48,None,0,0,1,10,27,10, ,1, ,,,,
2303165760,23,ME,SANFORD,3,None,3,3,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,39,None,0,0,0,6,14,19, ,2, ,,,,
2303167475,23,ME,SHAPLEIGH,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,0,1,6,3, ,4, ,,,,
2303170030,23,ME,SOUTH BERWICK,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,0,2,4,4, ,2, ,,,,
2303180530,23,ME,WATERBORO,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,14,None,0,0,0,3,2,9, ,4, ,,,,
2303181475,23,ME,WELLS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,56,None,0,0,2,9,27,18, ,4, ,,,,
2303187985,23,ME,YORK,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,27,None,0,0,1,6,9,11, ,5, ,,,,
2309999901,23,ME,ALBANY TWP,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,0,3,4,3,0, ,2, ,,,,
2309999902,23,ME,CHEBEAGUE ISLAND,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,0,0,0,5,2, ,2, ,,,,
2309999904,23,ME,INDIAN TOWNSHIP,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,4,None,0,0,2,2,0,0, ,2, ,,,,
2309999905,23,ME,ROCKWOOD STRIP TWP,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,0,1,1,6,0, ,3, ,,,,
2300146160,23,ME,MINOT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,1,1,1,1,2, ,5, ,,,,
2300310565,23,ME,CARIBOU,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,24,None,0,1,1,4,9,9, ,2, ,,,,
2300332685,23,ME,HERSEY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,1,0,1,0,1, ,2, ,,,,
2300365025,23,ME,SAINT FRANCIS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,1,0,4,2,1, ,2, ,,,,
2300365200,23,ME,SAINT JOHN PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,1,0,3,4,0, ,4, ,,,,
2300507170,23,ME,BRIDGTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,12,None,0,1,0,2,8,1, ,5, ,,,,
2300510180,23,ME,CAPE ELIZABETH,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,24,None,0,1,1,6,10,6, ,2, ,,,,
2300515430,23,ME,CUMBERLAND,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,36,None,0,1,1,17,3,14, ,3, ,,,,
2300710915,23,ME,CARTHAGE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,1,0,1,3,1, ,2, ,,,,
2300758445,23,ME,PHILLIPS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,15,None,0,1,1,4,6,3, ,2, ,,,,
2300761875,23,ME,RANGELEY PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,1,4,2,1,0, ,2, ,,,,
2300917145,23,ME,DEER ISLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,1,0,2,2,3, ,3, ,,,,
2300926595,23,ME,FRENCHBORO,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,1,1,1,0,0, ,3, ,,,,
2300947630,23,ME,MOUNT DESERT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,16,None,0,1,0,3,7,5, ,3, ,,,,
2301127085,23,ME,GARDINER,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,17,None,0,1,1,0,5,10, ,2, ,,,,
2301130550,23,ME,HALLOWELL,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,23,None,0,1,0,2,8,12, ,3, ,,,,
2301140175,23,ME,LITCHFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,19,None,0,1,0,4,9,5, ,2, ,,,,
2301147770,23,ME,MOUNT VERNON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,11,None,0,1,1,6,0,3, ,2, ,,,,
2301179025,23,ME,VIENNA,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,0,4,1,3, ,4, ,,,,
2301186515,23,ME,WINSLOW,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,16,None,0,1,3,4,5,3, ,3, ,,,,
2301315780,23,ME,CUSHING,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18,None,0,1,0,1,7,9, ,3, ,,,,
2301363660,23,ME,ROCKPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,16,None,0,1,1,7,0,7, ,5, ,,,,
2301365130,23,ME,SAINT GEORGE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18,None,0,1,0,3,9,5, ,3, ,,,,
2301376365,23,ME,THOMASTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,1,0,1,2,6, ,5, ,,,,
2301379130,23,ME,VINALHAVEN,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,27,None,0,1,7,10,4,5, ,4, ,,,,
2301704825,23,ME,BETHEL,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,0,6,1,1, ,2, ,,,,
2301710005,23,ME,CANTON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,15,None,0,1,3,7,3,1, ,3, ,,,,
2301729710,23,ME,GREENWOOD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,0,4,2,2, ,2, ,,,,
2301749275,23,ME,NEWRY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,13,None,0,1,4,7,0,1, ,2, ,,,,
2301774685,23,ME,STOW,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,2,1,4,1, ,3, ,,,,
2301917950,23,ME,DIXMONT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,26,None,0,1,2,13,7,3, ,3, ,,,,
2301923865,23,ME,ETNA,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,7,None,0,1,0,4,1,1, ,2, ,,,,
2301927190,23,ME,GARLAND,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,11,None,0,1,1,3,6,0, ,3, ,,,,
2301938705,23,ME,LEVANT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,18,None,0,1,0,11,2,4, ,4, ,,,,
2301949065,23,ME,NEWPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,1,5,1,1, ,2, ,,,,
2301957937,23,ME,PENOBSCOT NATION VOTING,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,1,0,1,2,1, ,2, ,,,,
2301959950,23,ME,PLYMOUTH,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,8,None,0,1,1,6,0,0, ,2, ,,,,
2302108325,23,ME,BROWNVILLE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,17,None,0,1,1,4,5,6, ,1, ,,,,
2302118195,23,ME,DOVER-FOXCROFT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,21,None,0,1,0,9,7,4, ,1, ,,,,
2302301570,23,ME,ARROWSIC,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,19,None,0,1,1,6,7,4, ,4, ,,,,
2302507380,23,ME,BRIGHTON PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,3,None,0,1,1,1,0,0, ,4, ,,,,
2302517285,23,ME,DENNISTOWN PLT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,1,1,2,1,0, ,2, ,,,,
2302547140,23,ME,MOOSE RIVER,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,5,None,0,1,1,2,1,0, ,2, ,,,,
2302559005,23,ME,PITTSFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,14,None,0,1,2,7,4,0, ,1, ,,,,
2302562995,23,ME,RIPLEY,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,14,None,0,1,0,2,7,4, ,2, ,,,,
2302735450,23,ME,JACKSON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,14,None,0,1,0,3,7,3, ,1, ,,,,
2302747245,23,ME,MORRILL,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,10,None,0,1,0,6,1,2, ,3, ,,,,
2302776610,23,ME,THORNDIKE,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,16,None,0,1,1,5,7,2, ,3, ,,,,
2302786760,23,ME,WINTERPORT,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,40,None,0,1,1,11,18,9, ,3, ,,,,
2302943640,23,ME,MARSHFIELD,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,9,None,0,1,0,3,4,1, ,4, ,,,,
2302961035,23,ME,PRINCETON,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,6,None,0,1,0,4,1,0, ,4, ,,,,
2302985185,23,ME,WHITING,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,17,None,0,1,0,12,4,0, ,4, ,,,,
2303104860,23,ME,BIDDEFORD,7,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,60,None,0,1,7,12,19,21, ,3, ,,,,
2303133665,23,ME,HOLLIS,1,None,1,1,0,,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable, ,-888888: Not Applicable, ,29,None,0,1,1,12,7,8, ,2, ,,,,
